"Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X"
"Dominican Republic","DOM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6900005340576,15.960000038147,14.3999996185303,13.8199996948242,6.43240022659302,7.26179981231689,NA,NA,6.3028998374939,6.58659982681274,5.65450000762939,5.1577000617981,4.76429986953735,5.46659994125366,5.21199989318848,6.08690023422241,6.72200012207031,7.35150003433228,6.71890020370483,NA,NA,5.83169984817505,NA
"Algeria","DZA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6399993896484,21.2600002288818,22.5,24.3799991607666,26.2299995422363,27.7399997711182,31.8400001525879,NA,25.4300003051758,NA,NA,29.7700004577637,27.2999992370605,25.8999996185303,23.7199993133545,17.6499996185303,15.2700004577637,12.2700004577637,13.789999961853,11.3299999237061,10.1599998474121,9.96000003814697,9.96000003814697,10.9700002670288,9.81999969482422,10.207200050354,11.2061004638672,10.2024002075195,11.9959001541138,NA
"East Asia & Pacific (excluding high income)","EAP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60616903358347,2.58795968220279,2.54344053760241,2.79743276484667,2.97111109118201,3.05897858729739,3.16900204310201,3.33049080875118,3.58689130750948,3.65305343389547,3.63946923358019,3.80286354736722,4.36985948672361,4.34715664355497,4.32635550012695,4.49551193104625,4.37803625245497,4.30879256760939,4.40856231804362,4.21657876402225,3.92300015970288,3.86752718951161,3.81601605736662,3.74481393825995,3.74948068254454,NA,NA,NA,NA
"Early-demographic dividend","EAR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18267775839162,NA,NA,NA,NA,NA,5.32752160503599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83130625462264,NA,NA,NA,NA,NA,NA
"East Asia & Pacific","EAS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61370298850852,2.62840104030355,2.61047276718713,2.87171325956683,3.03201560901896,3.11043856093068,3.21681764439697,3.36670320349692,3.74059996250157,3.825761978349,3.75635334142795,3.9153707032523,4.44025262921739,4.41633182650945,4.35420667921513,4.47677938043338,4.34190715200384,4.25438144087116,4.34623413193212,4.27577507670547,4.00026827560048,3.90505445522694,3.84458260213021,3.7626082463594,3.7580242748348,NA,NA,NA,NA
"Europe & Central Asia (excluding high income)","ECA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9347439435048,8.42158154269995,7.52719675609359,7.01503373990755,7.0701184706124,7.0968048022227,7.28845767203558,7.39184752788269,7.35960944754255,NA
"Europe & Central Asia","ECS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9994373586264,9.11214725195058,8.70985668755388,8.9669421293372,9.18152600680247,8.8200225086624,8.43881624911453,8.07764631481326,7.52550633897764,NA
"Ecuador","ECU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,7.23999977111816,6.98999977111816,7.71000003814697,NA,8.1899995803833,8.5600004196167,7.94999980926514,6.67999982833862,6.69999980926514,10.3800001144409,9.17000007629395,11.4899997711182,13.960000038147,4.79949998855591,4.25169992446899,9.06999969482422,5.66230010986328,5.00180006027222,3.77850008010864,3.54970002174377,3.14229989051819,3.91689991950989,NA,NA,NA,NA,3.08260011672974,3.47979998588562,3.61570000648499,4.59700012207031,3.83619999885559,NA
"Egypt, Arab Rep.","EGY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",5.17999982833862,4.96999979019165,5.21000003814697,6.46999979019165,5.8899998664856,NA,NA,NA,NA,7.05999994277954,8.43000030517578,9.38000011444092,8.92000007629395,10.9200000762939,10.9300003051758,11.039999961853,9,8.36999988555908,8.02999973297119,7.94999980926514,8.97999954223633,9.26000022888184,10.0100002288818,11.0100002288818,10.3199996948242,11.1999998092651,10.4899997711182,8.80000019073486,8.51679992675781,9.08670043945313,8.75650024414063,11.8493003845215,12.5972003936768,13.1538000106812,13.1049003601074,13.0522003173828,12.4067001342773,NA,NA
"Euro area","EMU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.86765686525547,10.4015050566058,10.4716471179022,11.6842144850018,12.2763960536856,11.651491571442,10.8592778774742,10.2615720678476,9.05258182949877,NA
"Eritrea","ERI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","ESP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8567008972168,19.8596992492676,21.3904991149902,24.7872009277344,26.093599319458,24.4412994384766,22.057300567627,19.6347007751465,17.2236003875732,NA
"Estonia","EST","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560000002384186,0.637000024318695,NA,NA,NA,NA,9.65900039672852,9.91499996185303,10.3691997528076,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59200000762939,5.45489978790283,13.5481996536255,16.7071990966797,12.3276996612549,10.0211000442505,8.63070011138916,7.35179996490479,6.18660020828247,6.76170015335083,5.76039981842041,NA
"Ethiopia","ETH","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09999990463257,NA,NA,NA,NA,3.71370005607605,NA,NA,NA,NA,NA,2.49690008163452,NA,NA,NA,NA,NA,NA,NA,2.25090003013611,NA,NA,NA,NA,NA
"European Union","EUU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09259673180934,9.71958535187169,9.77212409703276,10.6264779498576,10.9840765224544,10.222978206403,9.38248821403018,8.63399842710981,7.6179564280945,NA
"Fragile and conflict affected situations","FCS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",4.8600001335144,5.03999996185303,5.28000020980835,5.42999982833862,5.11999988555908,4.73000001907349,5.32000017166138,5.07000017166138,4.46999979019165,3.14000010490417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.81840038299561,8.64019966125488,NA
"Fiji","FJI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,7.5,7.5,8.10000038146973,7.5,9.30000019073486,9.39999961853027,6.09999990463257,6.40000009536743,5.92999982833862,5.34999990463257,5.88000011444092,5.69999980926514,5.40000009536743,5.78000020980835,NA,NA,NA,NA,NA,NA,8.22000026702881,4.69999980926514,3.88599991798401,NA,NA,NA,8.72000026702881,8.90999984741211,4.40549993515015,9,NA,6.17000007629395,NA,4.31949996948242,NA,NA
"France","FRA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",6.42000007629395,7.53999996185303,8.19999980926514,7.91949987411499,9.53289985656738,10.2583999633789,10.2315998077393,10.7361001968384,10.1837997436523,9.62230014801025,NA,9.13409996032715,10.2052001953125,11.3212995529175,12.5928001403809,11.835599899292,12.3673000335693,12.5662002563477,12.0748996734619,11.9807996749878,10.2172002792358,8.61040019989014,8.70170021057129,8.30650043487549,8.91359996795654,8.49349975585938,8.44779968261719,7.65670013427734,7.06339979171753,8.73630046844482,8.87129974365234,8.81099987030029,9.40019989013672,9.92059993743896,10.292200088501,10.3593997955322,10.0567998886108,9.3971996307373,NA
"Faroe Islands","FRO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17000007629395,4,NA,3.84999990463257,3.70000004768372,3.46000003814697,1.79999995231628,1.73000001907349,2.35999989509583,3.94000005722046,6.3899998664856,5.28999996185303,3.02999997138977,4.03000020980835,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FSM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon","GAB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7800006866455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9099998474121,NA,NA,NA,NA,20.3899993896484,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom","GBR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",6.80000019073486,10.3999996185303,10.8999996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61499977111816,7.53730010986328,7.78660011291504,8.0374002456665,7.88530015945435,7.52510023117065,6.1104998588562,5.3011999130249,4.81319999694824,4.33479976654053,NA
"Georgia","GEO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40000009536743,5,NA,NA,NA,NA,NA,11.5100002288818,12.6199998855591,13.8100004196167,13.5699996948242,13.2799997329712,16.4699993133545,16.8400001525879,16.2999992370605,15.0600004196167,15.039999961853,14.5600004196167,12.3500003814697,11.960000038147,11.7600002288818,NA,NA
"Ghana","GHA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",1.20000004768372,1,0.699999988079071,0.699999988079071,0.400000005960464,0.400000005960464,0.5,NA,NA,NA,NA,NA,4.69999980926514,NA,NA,NA,NA,NA,8.19999980926514,10.1000003814697,10.3599996566772,NA,NA,NA,NA,NA,4.63530015945435,NA,NA,NA,5.32000017166138,NA,NA,2.17289996147156,NA,6.80620002746582,NA,NA,NA
"Gibraltar","GIB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.44000005722046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54879999160767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The","GMB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4173002243042,NA,NA,NA,NA,NA,NA
"Guinea-Bissau","GNB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Equatorial Guinea","GNQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","GRC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",2.40000009536743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0620002746582,9.65509986877441,9.57719993591309,10.8394002914429,11.8528003692627,11.2477998733521,NA,9.97459983825684,9.41209983825684,10.3107004165649,9.99380016326904,9.00769996643066,8.39649963378906,7.75969982147217,9.61590003967285,12.7131004333496,17.8647003173828,24.4393005371094,27.4661998748779,26.4913997650146,24.8971004486084,23.5391006469727,21.4876003265381,NA
"Grenada","GRD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9099998474121,NA,NA,26.9300003051758,NA,16.8899993896484,NA,15.2399997711182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2000007629395,24.5,22.8999996185303,NA,NA,NA
"Greenland","GRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59999990463257,10.6000003814697,NA,12.9200000762939,10.0799999237061,11.5600004196167,9.02999973297119,11.0200004577637,9.52999973297119,8.81999969482422,10.3000001907349,10.4399995803833,9.25,8.39999961853027,NA,NA,NA,7.80000019073486,9.39999961853027,9.80000019073486,10.1000003814697,10.3000001907349,9.10000038146973,NA,NA,NA
"Guatemala","GTM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,2.15000009536743,2.26999998092651,NA,NA,NA,NA,2.40000009536743,NA,1.94000005722046,NA,3.13000011444092,NA,NA,NA,NA,NA,NA,NA,2.5699999332428,1.41999995708466,1.29999995231628,3.13000011444092,2.80679988861084,2.97079992294312,NA,1.99000000953674,2.5,NA,NA,3.49659991264343,4.1262001991272,2.76469993591309,3.0164999961853,2.71670007705688,2.50620007514954,2.8264000415802,NA,NA
"Guam","GUM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,8.69999980926514,9.60000038146973,9.25,NA,NA,6.28000020980835,NA,NA,2.80999994277954,2.83119988441467,3.50909996032715,3.83730006217957,5.52720022201538,7.59999990463257,7.90000009536743,8.28269958496094,9.67000007629395,7.73999977111816,13.9499998092651,NA,13.2125997543335,11.3900003433228,NA,7.69999980926514,7,7.40000009536743,8.30000019073486,NA,9.30000019073486,8.19999980926514,13.3000001907349,NA,NA,NA,NA,NA,NA,NA
"Guyana","GUY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,13.0900001525879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8100004196167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"High income","HIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5357456350668,5.99128645995824,NA,6.9219926953443,NA,6.38268358526267,5.9704792196732,5.48403543358705,5.23035952553569,5.61835169859344,8.0560269355764,8.44338061641833,8.07921563947366,8.12460041241634,8.04396614893979,7.3636475213495,6.71575931259235,6.20263646484949,5.73995410208244,NA
"Hong Kong SAR, China","HKG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",2.40000009536743,1.52999997138977,1.85000002384186,2.10999989509583,1.91999995708466,3.1800000667572,2.8199999332428,1.73000001907349,1.36000001430511,1.07000005245209,1.33000004291534,1.79820001125336,1.957200050354,1.97099995613098,1.91879999637604,3.18680000305176,2.76670002937317,2.20180010795593,4.70230007171631,6.25,4.9456000328064,5.09649991989136,7.30490016937256,7.9229998588562,6.80970001220703,5.5757999420166,4.78079986572266,4.02159976959229,3.52180004119873,5.26000022888184,4.32200002670288,3.39779996871948,3.28999996185303,3.40000009536743,3.29999995231628,3.3199999332428,3.39000010490417,3.08579993247986,NA
"Honduras","HND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,7.30000019073486,NA,NA,NA,12.1199998855591,11.3999996185303,NA,NA,4.78000020980835,4.57999992370605,3.05999994277954,NA,NA,3.24000000953674,4.36999988555908,3.3199999332428,4.01999998092651,3.84999990463257,NA,4,4.01999998092651,5.30000019073486,5.98999977111816,4.90869998931885,3.57450008392334,3.21050000190735,3.15639996528625,3.29169988632202,4.11870002746582,4.47450017929077,3.75449991226196,4.09600019454956,5.48789978027344,4.59159994125366,4.66820001602173,NA,NA
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Croatia","HRV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,5.30000019073486,6,6.19999980926514,6.40000009536743,6.5,6.5,6.40000009536743,6.90000009536743,7.19999980926514,8.19999980926514,NA,15.3000001907349,14.8000001907349,14.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.53030014038086,9.20209980010986,11.6203002929688,NA,15.9345998764038,17.2511005401611,17.2896995544434,16.175199508667,13.1034002304077,11.2081003189087,NA
"Haiti","HTI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,12.1999998092651,NA,NA,NA,NA,NA,NA,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7999992370605,NA,NA,NA,NA,14.1000003814697,NA,NA,NA,NA,NA,NA
"Hungary","HUN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70000004768372,8.5,NA,NA,NA,NA,NA,NA,NA,NA,6.56309986114502,5.67129993438721,5.60820007324219,NA,5.83209991455078,7.18849992752075,7.49389982223511,7.40590000152588,7.81699991226196,10.0304002761841,11.1718997955322,11.0291004180908,11.0030002593994,10.1765003204346,7.72529983520508,6.81319999694824,5.1149001121521,4.15570020675659,NA
"IBRD only","IBD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48535397865108,NA,NA,NA,NA,NA,4.42880868556579,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.57036083632052,NA,4.63188291835778,NA,NA,NA,NA,NA,NA
"IDA & IBRD total","IBT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49808355063694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66177009001335,NA,NA,NA,NA,NA,NA
"IDA total","IDA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDA blend","IDB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.03543129124384,10.2491910557411,NA,3.5227940047391,3.74158577395696,4.11277642951457,NA,NA,NA
"Indonesia","IDN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",1.6599999666214,NA,2.84999990463257,NA,NA,2.09999990463257,2.58999991416931,2.54999995231628,2.74000000953674,NA,2.50999999046326,2.53999996185303,2.67000007629395,NA,NA,NA,4.36999988555908,4.67999982833862,5.46000003814697,6.30000019073486,6.0774998664856,6.082200050354,6.60400009155273,6.65749979019165,7.30280017852783,7.94479990005493,7.55060005187988,8.06019973754883,7.20849990844727,6.10589981079102,5.61350011825562,5.15320014953613,4.46820020675659,4.33580017089844,4.04860019683838,4.51399993896484,4.30070018768311,4.18480014801025,NA
"IDA only","IDX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isle of Man","IMN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",2.90000009536743,4.59999990463257,5.90000009536743,7.09999990463257,7.40000009536743,8,7.69999980926514,5.80000019073486,3.29999995231628,2,2.09999990463257,NA,4.30000019073486,4.90000009536743,4.69999980926514,4.40000009536743,NA,NA,NA,0.800000011920929,0.600000023841858,NA,0.5,0.800000011920929,1,1.39999997615814,NA,1.39999997615814,1.39999997615814,NA,NA,3.29999995231628,NA,2.59813046455383,1.98000001907349,NA,2.66732120513916,NA,NA
"India","IND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59089994430542,NA,NA,NA,NA,NA,2.73060011863709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68980002403259,NA,NA,NA,NA,NA,NA
"Not classified","INX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","IRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,10.1000003814697,12.1000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0303001403809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41459989547729,4.98010015487671,6.77360010147095,12.6090002059937,14.5328998565674,15.3528003692627,15.4525995254517,13.7446002960205,11.8561000823975,9.90359973907471,8.36649990081787,6.71049976348877,NA
"Iran, Islamic Rep.","IRN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,14.1999998092651,NA,NA,NA,NA,11.1000003814697,NA,NA,NA,NA,9.10000038146973,NA,NA,NA,NA,NA,NA,NA,NA,12.1000003814697,11.1999998092651,10.6000003814697,10.296799659729,11.5282001495361,13.3496999740601,12.4497995376587,12.6281003952026,10.4399995803833,10.3131999969482,11.0600004196167,12.4300003051758,12.1000003814697,NA
"Iraq","IRQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.64900016784668,NA,NA,NA,NA,7.96470022201538,NA,NA,NA,NA,NA,NA
"Iceland","ISL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",0.400000005960464,0.5,0.800000011920929,1,1.20000004768372,0.899999976158142,0.699999988079071,0.400000005960464,0.600000023841858,1.70000004768372,1.79999995231628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03079986572266,2.54699993133545,2.82979989051819,2.2506000995636,2.9456000328064,7.22039985656738,7.56430006027222,7.02810001373291,6.00019979476929,5.37639999389648,4.89720010757446,3.97919988632202,2.97790002822876,2.7418999671936,NA
"Israel","ISR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",4.59000015258789,4.92000007629395,4.80999994277954,4.32000017166138,5.69000005722046,6.32999992370605,NA,NA,NA,NA,12.2410001754761,13.3870000839233,14.0799999237061,12.7410001754761,9.93400001525879,8.7819995880127,8.45499992370605,9.75100040435791,10.7489995956421,11.1829996109009,11.1020002365112,11.8120002746582,12.8879995346069,13.5050001144409,13.0290002822876,11.3420000076294,10.7069997787476,9.37899971008301,7.7039999961853,9.53400039672852,8.47999954223633,7.13899993896484,6.85699987411499,6.20800018310547,5.8899998664856,5.25099992752075,4.7979998588562,4.21500015258789,NA
"Italy","ITA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS",7.53000020980835,NA,9.02999973297119,8.56999969482422,9.40939998626709,9.4064998626709,10.5544996261597,10.7224998474121,10.9744997024536,10.9905996322632,NA,NA,NA,NA,NA,NA,NA,NA,12.1187000274658,11.6899995803833,10.8417997360229,9.59510040283203,9.20750045776367,8.86569976806641,7.86560010910034,7.73050022125244,6.7765998840332,6.07539987564087,6.72319984436035,7.74860000610352,8.36250019073486,8.35900020599365,10.6545000076294,12.148699760437,12.6828002929688,11.8959999084473,11.6881999969482,11.210599899292,NA
